participant_id,original_row,original_col,group,model,criterion,value,model_label
8,8,"best-overall-79 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,4.0,QwQ+OSS/DAPO
9,9,"best-overall-79 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
11,11,"best-overall-79 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,4.0,QwQ+OSS/DAPO
13,13,"best-overall-79 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
0,0,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
4,4,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
7,7,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
10,10,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
11,11,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
13,13,"best-overall-87 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
0,0,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
4,4,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,5.0,OSS
7,7,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
10,10,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
11,11,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,4.0,OSS
13,13,"best-overall-87 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,5.0,OSS
0,0,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
4,4,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,2.0,QwQ+DAPO/OSS
7,7,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
10,10,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
11,11,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
13,13,"best-overall-87 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,3.0,QwQ+DAPO/OSS
0,0,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
4,4,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
7,7,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
10,10,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
11,11,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
13,13,"best-overall-87 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
1,1,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
3,3,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
5,5,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
6,6,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
7,7,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
8,8,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
10,10,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
12,12,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
14,14,"best-overall-694 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
1,1,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
3,3,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
5,5,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
6,6,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
7,7,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
8,8,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
10,10,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
12,12,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
14,14,"best-overall-694 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
1,1,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
3,3,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
5,5,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
6,6,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
7,7,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
8,8,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
10,10,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
12,12,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
14,14,"best-overall-694 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
1,1,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
3,3,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
5,5,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
6,6,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,4.0,QwQ+OSS/DAPO
7,7,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
8,8,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,5.0,QwQ+OSS/DAPO
10,10,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
12,12,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
14,14,"best-overall-694 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
0,0,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
1,1,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
2,2,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
3,3,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
4,4,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
6,6,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
10,10,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
11,11,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
13,13,"best-overall-89 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
0,0,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
1,1,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
2,2,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
3,3,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,5.0,OSS
4,4,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,4.0,OSS
6,6,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
10,10,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,5.0,OSS
11,11,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
13,13,"best-overall-89 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,4.0,OSS
0,0,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
1,1,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
2,2,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
3,3,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,2.0,QwQ+DAPO/OSS
4,4,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,2.0,QwQ+DAPO/OSS
6,6,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
10,10,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
11,11,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
13,13,"best-overall-89 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
0,0,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
1,1,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
2,2,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,4.0,QwQ+OSS/DAPO
3,3,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
4,4,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,3.0,QwQ+OSS/DAPO
6,6,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,5.0,QwQ+OSS/DAPO
10,10,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
11,11,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,4.0,QwQ+OSS/DAPO
13,13,"best-overall-89 - <span style=""color:#8e44ad;"">Purple Model</span>",best_overall_purple-model,purple-model,best-overall,2.0,QwQ+OSS/DAPO
0,0,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
2,2,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
5,5,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,5.0,DAPO
6,6,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
8,8,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,2.0,DAPO
10,10,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
12,12,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,4.0,DAPO
14,14,"best-overall-366 - <span style=""color:#2980b9;"">Blue Model</span>",best_overall_blue-model,blue-model,best-overall,3.0,DAPO
0,0,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
2,2,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
5,5,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
6,6,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,3.0,OSS
8,8,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,4.0,OSS
10,10,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
12,12,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
14,14,"best-overall-366 - <span style=""color:#e67e22;"">Orange Model</span>",best_overall_orange-model,orange-model,best-overall,2.0,OSS
0,0,"best-overall-366 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,5.0,QwQ+DAPO/OSS
2,2,"best-overall-366 - <span style=""color:#006633;"">Green Model</span>",best_overall_green-model,green-model,best-overall,4.0,QwQ+DAPO/OSS
